Pityrogramma ebenea	(L.) Proctor	mountain silverback fern
Pityrogramma sulphurea	(Sw.) Maxon	Jamaican goldback fern
Pityrogramma trifoliata	(L.) R. Tryon	threeleaf goldback fern
Plantago lanceolata	L.	narrowleaf plantain
Plantago major	L.	common plantain
Platycladus orientalis	(L.) Franco	Oriental arborvitae
Plectranthus amboinicus	(Lour.) Spreng.	Mexican mint
Plectranthus verticillatus	(L. f.) Druce	whorled plectranthus
Pleodendron macranthum	(Baill.) v. Tiegh.	chupa gallo
Pleopeltis astrolepis	(Liebm.) Fourn.	starscale fern
Pleopeltis polypodioides	(L.) Andrews & Windham	resurrection fern
Pleopeltis squamata	(L.) J. Sm.	thickleaf scaly polypody
Pleurothallis appendiculata	Cogn.	hand bonnet orchid
Pleurothallis aristata	Hook.	forest bonnet orchid
Pleurothallis domingensis	Cogn.	Guadeloupe bonnet orchid
Pleurothallis gelida	Lindl.	flor de llanten
Pleurothallis obovata	(Lindl.) Lindl.	South American bonnet orchid
Pleurothallis pruinosa	Lindl.	waxy bonnet orchid
Pleurothallis pubescens	Lindl. ex Hook.	hairy bonnet orchid
Pleurothallis racemiflora	Lindl. ex Hook.	ladies' bonnet orchid
Pleurothallis ruscifolia	(Jacq.) R. Br.	green bonnet orchid
Pleurothallis tricostata	Cogn.	ribbed bonnet orchid
Pleurothallis wilsonii	Lindl.	Wilson's bonnet orchid
Pluchea carolinensis	(Jacq.) G. Don	cure for all
Pluchea odorata	(L.) Cass.	sweetscent
Pluchea odorata var. odorata	(L.) Cass.	sweetscent
Plumbago auriculata	Lam.	Cape leadwort
Plumbago indica	L.	whorled plantain
Plumbago scandens	L.	doctorbush
Plumeria alba	L.	nosegaytree
Plumeria obtusa	L.	Singapore graveyard flower
Plumeria obtusa var. obtusa	L.	Singapore graveyard flower
Plumeria rubra	L.	templetree
Poa annua	L.	annual bluegrass
Poa pratensis	L.	Kentucky bluegrass
Podocarpus coriaceus	Rich.	yucca plum pine
Podocarpus macrophyllus	(Thunb.) Sweet	yew plum pine
Podocarpus macrophyllus var. maki	(Thunb.) Sweet	yew plum pine
Podranea ricasoliana	(Tanfani) Sprague	Zimbabwe creeper
Poitea florida	(Vahl) Lavin	wattapama
Poitea paucifolia	(DC.) Lavin	retama
Poitea punicea	(Urb.) Lavin	caracol illo
Polygala cowellii	(Britton) S.F. Blake	violet tree
Polygala crucianelloides	DC.	Caribbean milkwort
Polygala hecatantha	Urb.	West Indian milkwort
Polygala longicaulis	Kunth	longstem milkwort
Polygala paniculata	L.	orosne
Polygala penaea	L.	crevajosa
Polygala planellasii	Molinet & Maz	Planellas' polygala
Polygonum acuminatum	Kunth	tapertip smartweed
Polygonum glabrum	Willd.	denseflower knotweed
Polygonum hydropiperoides	Michx.	swamp smartweed
Polygonum punctatum	Elliott	dotted smartweed
Polygonum punctatum var. punctatum	Elliott	dotted smartweed
Polygonum robustius	(Small) Fernald	stout smartweed
Polygonum segetum	Kunth	field smartweed
Polypodium attenuatum	Humb. & Bonpl. ex Willd.	tapered polypody
Polypodium dissimile	L.	forkvein polypody
Polypodium dulce	Poir.	treetrunk polypody
Polypodium lanceolatum	L.	lanceleaf polypody
Polypodium loriceum	L.	clambering polypody
Polypodium triseriale	Sw.	anglevein fern
Polypogon viridis	(Gouan) Breistr.	beardless rabbitsfoot grass
Polypremum procumbens	L.	juniper leaf
Polyscias cumingiana	(C. Presl) Fernald-Vill.	Malaysian aralia
Polyscias fruticosa	(L.) Harms	Ming aralia
Polyscias guilfoylei	(W. Bull) L.H. Bailey	geranium aralia
Polyscias scutellaria	(Burm. f.) Fosberg	shield aralia
Polystachya concreta	(Jacq.) Garay & H.R. Sweet	greater yellowspike orchid
Polystachya foliosa	(Lindl. ex Hook.) Rchb. f.	lesser yellowspike orchid
Polystichum calderonense	Proctor	Monte Guilarte hollyfern
Polystichum echinatum	(J.F. Gmel.) C. Chr.	rusty swordfern
Polystichum platyphyllum	(Willd.) C. Presl	flatleaf hollyfern
Polystichum polystichiforme	(Fée) Maxon	Antilles hollyfern
Polystichum rhizophyllum	(Sw.) C. Presl	tailed hollyfern
Polytrias indica	(Houtt.) Veldkamp	Java grass
Ponthieva racemosa	(Walter) C. Mohr	hairy shadow witch
Ponthieva ventricosa	(Griseb.) Fawc. & Rendle	smooth shadow witch
Poranopsis paniculata	(Roxb.) Roberty	bridal bouquet
Porophyllum leiocarpum	(Urb.) Rydb.	yerba de peo
Porophyllum ruderale	(Jacq.) Cass.	yerba porosa
Portulaca caulerpoides	Britton & P. Wilson ex Britton	Puerto Rico purslane
Portulaca grandiflora	Hook.	rose moss
Portulaca halimoides	L.	silkcotton purslane
Portulaca oleracea	L.	little hogweed
Portulaca pilosa	L.	kiss me quick
Portulaca quadrifida	L.	chickenweed
Portulaca rubricaulis	Kunth	redstem purslane
Portulaca teretifolia	Kunth	roundleaf purslane
Posidonia oceanica	(L.) Delile	Mediterranean tapeweed
Potamogeton foliosus	Raf.	leafy pondweed
Potamogeton illinoensis	Morong	Illinois pondweed
Potamogeton insulanus	Hagstr.	tropical pondweed
Potamogeton nodosus	Poir.	longleaf pondweed
Pouteria campechiana	(Kunth) Baehni	canistel
Pouteria dictyoneura	(Griseb.) Radlk.	cocuyo
Pouteria hotteana	(Urb. & Ekman) Baehni	redmammee
Pouteria multiflora	(A. DC.) Eyma	bullytree
Pouteria sapota	(Jacq.) H.E. Moore & Stearn	mammee sapote
Pouzolzia occidentalis	(Liebm.) Weddell	Coamo River pouzolzsbush
Prescotia oligantha	(Sw.) Lindl.	small Prescott orchid
Prescotia pellucida	Lindl.	Cuban Prescott orchid
Prescotia stachyodes	(Sw.) Lindl.	mountain Prescott orchid
Prestoea acuminata var. montana	(Willd.) H.E. Moore	Sierran palm
Prestoea acuminata	(Willd.) H.E. Moore	Sierran palm
Prestonia agglutinata	(Jacq.) Woodson	babeiro
Pristimera caribaea	(Urb.) A.C. Sm.	bejuco prieto
Priva lappulacea	(L.) Pers.	catstongue
Priva portoricensis	Urb.	Puerto Rico velvet bur
Prockia crucis	P. Br. ex L.	guasimilla
Prosopis pallida	(Humb. & Bonpl. ex Willd.) Kunth	kiawe
Prosthechea cochleata	(L.) W.E. Higgins	clamshell orchid
Prosthechea cochleata var. cochleata	(L.) W.E. Higgins	clamshell orchid
Prosthechea pygmaea	(Hook.) W.E. Higgins	dwarf butterfly orchid
Proustia vanillosma	C. Wright	sweet yellowcrown
Prunus myrtifolia	(L.) Urb.	West Indian cherry
Prunus occidentalis	Sw.	western cherry laurel
Pseudabutilon umbellatum	(L.) Fryxell	umbrella Indian mallow
Pseudanamomis umbellulifera	(Kunth) Kausel	ciruelas
Pseudelephantopus spicatus	(Juss. ex Aubl.) C.F. Baker	dog's-tongue
Pseudelephantopus spirilis	(Less.) Cronquist	spiral dog's-tongue
Pseuderanthemum carruthersii	(Seem.) Guillaumin	Carruthers' falseface
Pseuderanthemum variabile	(R. Br.) Radlk.	night and afternoon
Pseudognaphalium domingense	(Lam.) Anderb.	Dominican cudweed
Pseudogynoxys chenopodioides	Kunth	Mexican flamevine
Pseudolmedia spuria	(Sw.) Griseb.	false breadnut
Pseudophoenix sargentii	H. Wendl. ex Sarg.	Florida cherry palm
Psidium amplexicaule	Pers.	mountain guava
Psidium calyptranthoides	Alain	Luquillo Mountain guava
Psidium cattleianum	Sabine	strawberry guava
Psidium guajava	L.	guava
Psidium longipes	(Berg) McVaugh	mangroveberry
Psidium longipes var. orbiculare	(Berg) McVaugh	Vieques Esland guava
Psidium sintenisii	(Kiaersk.) Alain	Sintenis' guava
Psiguria ottoniana	(Schltdl.) C. Jeffrey	Otton's pygmymelon
Psiguria pedata	(L.) Howard	Caribbean pygmymelon
Psiguria trilobata	(L.) Howard	threelobe pygmymelon
Psilochilus macrophyllus	(Lindl.) Ames	raggedlip orchid
Psilotum nudum	(L.) P. Beauv.	whisk fern
Psychilis kraenzlinii	(Bello) Sauleda	Kraenzlin's peacock orchid
Psychilis krugii	(Bello) Sauleda	Krug's peacock orchid
Psychilis macconnelliae	Sauleda	island peacock orchid
Psychilis monensis	Sauleda	royal peacock orchid
Psychilis ×raganii	Sauleda	peacock orchid
Psychotria berteriana	DC.	cachimbo-cumun
Psychotria brachiata	Sw.	palo de cachimbo
Psychotria brownei	Spreng.	Browne's wild coffee
Psychotria deflexa	DC.	nodding wild coffee
Psychotria domingensis	Jacq.	cheakyberry
Psychotria grandis	Sw.	cachimbo grande
Psychotria guadalupensis	(DC.) Howard	Guadalupe wild coffee
Psychotria hoffmannseggiana	(Roem. & Schult.) Müll. Arg.	Hoffmannsegg's wild coffee
Psychotria hoffmannseggiana var. tribracteata	(Roem. & Schult.) Müll. Arg.	Hoffmannsegg's wild coffee
Psychotria ligustrifolia	(Northrop) Millsp.	Bahama wild coffee
Psychotria maleolens	Urb.	cachimbo de gato
Psychotria maricaensis	Urb.	cachimbo de maricao
Psychotria microdon	(DC.) Urb.	thicket wild coffee
Psychotria nervosa	Sw.	Seminole balsamo
Psychotria nutans	Sw.	floating balsamo
Psychotria pubescens	Sw.	hairy wild coffee
Psychotria revoluta	DC.	curl-leaf wild coffee
Psychotria tenuifolia	Sw.	shortleaf wild coffee
Psychotria uliginosa	Sw.	tres cabezas
Pteridium arachnoideum	(Kaulf.) Maxon	tropical brackenfern
Pteridium caudatum	(L.) Maxon	southern brackenfern
Pteris altissima	Poir.	tall brake
Pteris arborea	L.	tree brake
Pteris biaurita	L.	thinleaf brake
Pteris deflexa	Link	thickleaf brake
Pteris denticulata	Sw.	toothed brake
Pteris ensiformis	Burm. f.	slender brake
Pteris grandifolia	L.	elephantleaf brake
Pteris longifolia	L.	longleaf brake
Pteris mutilata	L.	Asian brake
Pteris plumula	Desv.	striped brake
Pteris pungens	Willd.	sharp brake
Pteris tripartita	Sw.	giant brake
Pteris vittata	L.	ladder brake
Pterocarpus indicus	Willd.	pterocarpus
Pterocarpus macrocarpus	Kurz	Burma padauk
Pterocarpus officinalis	Jacq.	dragonsblood tree
Pterocaulon alopecuroidies	(Lam.) DC.	fox-tail blackroot
Pterocaulon virgatum	(L.) DC.	wand blackroot
Pterolepis glomerata	(Rottb.) Miq.	false meadowbeauty
Ptilimnium capillaceum	(Michx.) Raf.	herbwilliam
Pueraria phaseoloides	(Roxb.) Benth.	tropical kudzu
Punica granatum	L.	pomegranate
Pyrostegia venusta	(Ker Gawl.) Miers	flamevine
Quararibea turbinata	(Sw.) Poir.	swizzlestick tree
Quassia amara	L.	quassia wood
Quisqualis indica	L.	Rangoon creeper
Rajania cordata	L.	himber
Randia aculeata	L.	white indigoberry
Randia formosa	(Jacq.) K. Schum.	jasmin de rosa
Randia parvifolia	Lam.	smallflower indigoberry
Randia portoricensis	(Urb.) Britton & Standl.	Puerto Rico indigoberry
Ranunculus recurvatus	Poir.	blisterwort
Ranunculus recurvatus var. tropicus	Poir.	blisterwort
Raphanus sativus	L.	cultivated radish
Rauvolfia nitida	Jacq.	palo amargo
Rauvolfia viridis	Roem. & Schult.	milkbush
Rauvolfia vomitoria	Afzelius	poison devil's-pepper
Ravenala madagascariensis	Sonnerat	traveler's tree
Ravenia urbanii	Engl. ex Urb.	tortugo prieto
Remirea maritima	Aubl.	beachstar
Renealmia alpinia	(Rottb.) Maas	jenjibre-de-jardin
Renealmia jamaicensis	(Gaertn.) Horan.	narciso colorado
Renealmia jamaicensis var. puberula	(Gaertn.) Horan.	narciso colorado
Renealmia occidentalis	(Sw.) Sweet	bijao
Reynosia guama	Urb.	guama
Reynosia krugii	Urb.	Krug's darlingplum
Reynosia uncinata	Urb.	sloe
Rhabdadenia biflora	(Jacq.) Müll. Arg.	mangrovevine
Rhexia cubensis	Griseb.	West Indian meadowbeauty
Rhipsalis baccifera	(Sol. ex J.S. Muell.) Stearn	mistletoe cactus
Rhizophora mangle	L.	red mangrove
Rhynchosia caribaea	(Jacq.) DC.	Caribbean snoutbean
Rhynchosia minima	(L.) DC.	least snoutbean
Rhynchosia phaseoloides	(Sw.) DC.	crabseye
Rhynchosia reticulata	(Sw.) DC.	habilla
Rhynchospora alba	(L.) Vahl	white beaksedge
Rhynchospora berteroi	(Spreng.) C.B. Clarke	little beaksedge
Rhynchospora brachychaeta	C. Wright	West Indian beaksedge
Rhynchospora ciliata	(G. Mey.) Kük.	yerba de estrella
Rhynchospora colorata	(L.) H. Pfeiffer	starrush whitetop
Rhynchospora contracta	(Nees) J. Raynal	tropical beaksedge
Rhynchospora corymbosa	(L.) Britton	matamat
Rhynchospora depressirostris	M.T. Strong	Quill Beak Sedge
Rhynchospora divaricata	(Ham.) M.T. Strong	hairy beaksedge
Rhynchospora divergens	Chapm. ex M.A. Curtis	spreading beaksedge
Rhynchospora domingensis	Urb.	Long-Leaf Beak Sedge
Rhynchospora fascicularis	(Michx.) Vahl	fascicled beaksedge
Rhynchospora fascicularis var. distans	(Michx.) Vahl	fascicled beaksedge
Rhynchospora fascicularis var. fascicularis	(Michx.) Vahl	fascicled beaksedge
Rhynchospora filiformis	Vahl	bird beaksedge
Rhynchospora galeana	Naczi, W.M. Knapp & Gerry Moore	shortbristle beaksedge
Rhynchospora gigantea	Link	giant beaksedge
Rhynchospora globularis	(Chapm.) Small	globe beaksedge
Rhynchospora globularis var. globularis	(Chapm.) Small	globe beaksedge
Rhynchospora globularis var. pinetorum	(Chapm.) Small	globe beaksedge
Rhynchospora holoschoenoides	(Rich.) Herter	fly beaksedge
Rhynchospora jamaicensis	Britton	Jamaican beaksedge
Rhynchospora lindeniana	Griseb.	Bahama beaksedge
Rhynchospora lindeniana var. bahamensis	Griseb.	Bahama beaksedge
Rhynchospora marisculus	Nees ex Lindl. & Nees	Caribbean beaksedge
Rhynchospora microcarpa	Baldw. ex A. Gray	southern beaksedge
Rhynchospora nitens	(Vahl) A. Gray	shortbeak beaksedge
Rhynchospora odorata	C. Wright ex Griseb.	fragrant beaksedge
Rhynchospora oligantha	A. Gray	featherbristle beaksedge
Rhynchospora plumosa	Elliott	plumed beaksedge
Rhynchospora pusilla	Chapm. ex M.A. Curtis	fairy beaksedge
Rhynchospora racemosa	C. Wright ex Sauvalle	racemed beaksedge
Rhynchospora radicans	(Schltdl. & Cham.) H. Pfeifer	tropical whitetop
Rhynchospora rariflora	(Michx.) Elliott	fewflower beaksedge
Rhynchospora recognita	(Gale) Kral	globe beaksedge
Rhynchospora rufa	(Nees) Boeckeler	red beaksedge
Rhynchospora rugosa	(Vahl) Gale	claybank beaksedge
Rhynchospora tenerrima	Nees ex Spreng.	soldier beaksedge
Rhynchospora tenuis	Link	quill beaksedge
Rhynchospora uniflora	Boeckeler	oneflower beaksedge
Rhynchospora wrightiana	Boeckeler	Wright's beaksedge
Rhytidophyllum auriculatum	Hook.	tibey-amarillo
Richardia scabra	L.	rough Mexican clover
Ricinus communis	L.	castorbean
Rivina humilis	L.	rougeplant
Rochefortia acanthophora	(DC.) Griseb.	greenheart ebony
Rochefortia spinosa	(Jacq.) Urb.	espino
Rolandra fruticosa	(L.) Kuntze	yerba de plata
Rollinia mucosa	(Jacq.) Baill.	wild sugar apple
Rondeletia inermis	(Spreng.) Krug & Urb.	cordobancillo
Rondeletia pilosa	Sw.	cordobancillo peludo
Rondeletia portoricensis	Krug & Urb.	Juan Tomas
Rorippa indica	(L.) Hiern.	variableleaf yellowcress
Rorippa indica var. apetala	(L.) Hiern.	variableleaf yellowcress
Rorippa indica var. indica	(L.) Hiern.	variableleaf yellowcress
Rorippa palustris	(L.) Besser	bog yellowcress
Rorippa portoricensis	(Spreng.) Stehlé	Puerto Rico yellowcress
Rosa indica	L.	cyme rose
Rosa moschata	J. Herrm.	musk rose
Rosa sempervirens	L.	evergreen rose
Rosmarinus officinalis	L.	rosemary
Rotala ramosior	(L.) Koehne	lowland rotala
Rottboellia cochinchinensis	(Lour.) W.D. Clayton	itchgrass
Rourea surinamensis	Miq.	Juan Caliente
Rousselia humilis	(Sw.) Urb.	shineseed
Roystonea borinquena	O.F. Cook	Puerto Rico royal palm
Roystonea regia	(Kunth) O.F. Cook, nom. cons.	royal palm
Rubus coronarius	(Sims) Sweet	cultivated raspberry
Rubus florulentus	Focke	big blackberry
Rubus probus	L.H. Bailey	Queensland raspberry
Rubus rosifolius	Sm.	West Indian raspberry
Ruellia caerulea	Morong	Britton's wild petunia
Ruellia chartacea	(T. Anderson) Wassh.	Peruvian wild petunia
Ruellia coccinea	(L.) Vahl	yerba maravilla
Ruellia tuberosa	L.	minnieroot
Rumex crispus	L.	curly dock
Rumohra adiantiformis	(G. Forst.) Ching	iron fern
Ruppia anomala	Ostenf.	yerba de zanja
Ruppia cirrhosa	(Petagna) Grande	spiral ditchgrass
Ruppia maritima	L.	widgeongrass
Russelia equisetiformis	Schltdl. & Cham.	fountainbush
Ruta chalepensis	L.	fringed rue
Sabal causiarum	(O.F. Cook) Becc.	Puerto Rico palmetto
Sabicea cinerea	Aubl.	largeflower woodvine
Sabicea villosa	Willd. ex Roem. & Schult.	woolly woodvine
Saccharum bengalense	Retz.	Munj sweetcane
Saccharum officinarum	L.	sugarcane
Saccharum spontaneum	L.	wild sugarcane
Sacciolepis indica	(L.) Chase	glenwoodgrass
Sacciolepis striata	(L.) Nash	American cupscale
Saccoloma domingense	(Spreng.) C. Chr.	Caribbean soralpouch fern
Saccoloma inaequale	(Kunze) Mett.	forest soralpouch fern
Sagittaria intermedia	Micheli	intermediate arrowhead
Sagittaria lancifolia	L.	bulltongue arrowhead
Sagittaria latifolia	Willd.	broadleaf arrowhead
Sagraea domingensis	DC.	woodland hogwood
Sagraea polystachya	(Naud.) Triana	Plée's hogwood
Sagraea portoricensis	(Alain) Alain	Puerto Rico hogwood
Sagraea scabrosa	(L.) Alain	sevennerve roughleaf
Sagraea scalpta	(Vent.) Naud.	threenerve roughleaf
Sagraea umbrosa	(Sw.) DC.	white hogwood
Salicornia bigelovii	Torr.	dwarf saltwort
Salix humboldtiana	Willd.	Humboldt's willow
Salix ×sepulcralis	Simonkai	weeping willow
Salmea scandens	(L.) DC.	bejuco de miel
Salvia coccinea	P.J. Buchoz ex Etlinger	blood sage
Salvia micrantha	Vahl	Yucatan sage
Salvia micrantha var. micrantha	Vahl	Yucatan sage
Salvia misella	Kunth	tropical sage
Salvia occidentalis	Sw.	West Indian sage
Salvia serotina	L.	littlewoman
Salvia splendens	Sellow ex Roem. & Schult.	scarlet sage
Salvinia auriculata	Aubl.	eared watermoss
Salvinia minima	Baker	water spangles
Samanea saman	(Jacq.) Merr.	raintree
Sambucus nigra	L.	black elderberry
Samolus valerandi	L.	seaside brookweed
Samyda dodecandra	Jacq.	guayabilla
Sanchezia speciosa	Leonard	shrubby whitevein
Sansevieria hyacinthoides	(L.) Druce	iguanatail
Sansevieria trifasciata	hort. ex Prain	viper's bowstring hemp
Sapindus saponaria	L.	wingleaf soapberry
Sapindus saponaria var. saponaria	L.	wingleaf soapberry
Sapium laurifolium	(A. Rich.) Griseb.	hinchahuevos
Sapium laurocerasus	Desf.	milktree
Saritaea magnifica	(Sprague ex Stennis) Dugand	glowvine
Satureja viminea	L.	serpentine savory
Sauvagesia erecta	L.	creole tea
Savia sessiliflora	(Sw.) Willd.	amansa guapo
Scaevola plumieri	(L.) Vahl	gullfeed
Scaphyglottis modesta	(Rchb. f.) Schltr.	Malaysian orchid
Schaefferia frutescens	Jacq.	Florida boxwood
Schefflera actinophylla	(Endl.) Harms	octopus tree
Schefflera gleasonii	(Britton & P. Wilson) Alain	yuquilla
Schefflera morototonii	(Aubl.) Maguire, Steyerm. & Frodin	matchwood
Schinus molle	L.	Peruvian peppertree
Schinus terebinthifolius	Raddi	Brazilian peppertree
Schinus terebinthifolius var. raddianus	Raddi	Brazilian peppertree
Schizachyrium brevifolium	(Sw.) Nees ex Büse	serillo dulce
Schizachyrium sanguineum	(Retz.) Alston	crimson bluestem
Schizachyrium sanguineum var. hirtiflorum	(Retz.) Alston	crimson bluestem
Schizachyrium sanguineum var. sanguineum	(Retz.) Alston	crimson bluestem
Schizachyrium tenerum	Nees	slender little bluestem
Schizaea fluminensis	Miers ex Sturm	Caribbean curlygrass fern
Schizaea poeppigiana	Sturm	epiphytic curlygrass fern
Schizolobium parahybum	(Vell.) S.F. Blake	Brazilian firetree
Schlegelia brachyantha	Griseb.	higuerito de sierra
Schoenoplectus americanus	(Pers.) Volkart ex Schinz & R. Keller	chairmaker's bulrush
Schoenoplectus tabernaemontani	(C.C. Gmel.) Palla	softstem bulrush
Schoepfia arenaria	Britton	arana
Schoepfia obovata	C. Wright	white beefwood
Schoepfia schreberi	J.F. Gmel.	gulf graytwig
Schradera exotica	(J.F. Gmel.) Standl.	yellowshrub
Schultesia brachyptera	Cham.	short wingcup
Schultesia heterophylla	Miq., nom. inq.	Caribbean wingcup
Scleria ciliata	Michx.	fringed nutrush
Scleria ciliata var. ciliata	Michx.	fringed nutrush
Scleria ciliata var. glabra	Michx.	fringed nutrush
Scleria cubensis	Boeckeler	Cuban nutrush
Scleria eggersiana	Boeckeler	Eggers' nutrush
Scleria georgiana	Core	slenderfruit nutrush
Scleria havanensis	Britton	Havana nutrush
Scleria hirtella	Sw.	riverswamp nutrush
Scleria lithosperma	(L.) Sw.	Florida Keys nutrush
Scleria microcarpa	Nees ex Kunth	tropical nutrush
Scleria muehlenbergii	Steud.	Muehlenberg's nutrush
Scleria oligantha	Michx.	littlehead nutrush
Scleria pauciflora	Muhl. ex Willd.	fewflower nutrush
Scleria pauciflora var. caroliniana	Muhl. ex Willd.	Carolina nutrush
Scleria pterota	C. Presl ex C.B. Clarke	cortadora blanca
Scleria pterota var. melaleuca	C. Presl ex C.B. Clarke	cortadora blanca
Scleria pterota var. pterota	C. Presl ex C.B. Clarke	cortadora blanca
Scleria reticularis	Michx.	netted nutrush
Scleria scindens	Nees ex Kunth	hairy nutrush
Scleria secans	(L.) Urb.	razor grass
Scleria triglomerata	Michx.	whip nutrush
Scleria verticillata	Muhl. ex Willd.	low nutrush
Sclerocarpus africanus	Jacq.	African bonebract
Scolosanthus grandifolius	Krug & Urb.	espuela de galan
Scolosanthus portoricensis	Borhidi	maricao
Scolosanthus versicolor	Vahl	Puerto Rico devilbrush
Scoparia dulcis	L.	licorice weed
Scrophularia minutiflora	Pennell	littleflower figwort
Scutellaria havanensis	Jacq.	Havana skullcap
Scybalium jamaicense	(Sw.) Schott & Endl.	John crownose
Sechium edule	(Jacq.) Sw.	chayote
Securidaca diversifolia	(L.) S.F. Blake	Easter flower
Securidaca virgata	Sw.	bejuco de sopla
Selaginella armata	Baker	armored spikemoss
Selaginella cordifolia	(Desv. ex Poir.) Spring	heartleaf spikemoss
Selaginella krugii	Hieron.	Krug's spikemoss
Selaginella laxifolia	Baker	limpleaf spikemoss
Selaginella ovifolia	Baker	oval-leaf spikemoss
Selaginella plana	(Desv. ex Poir.) Hieron.	Asian spikemoss
Selaginella plumosa	(L.) C. Presl	plumed spikemoss
Selaginella subcaulescens	Baker	handsome spikemoss
Selaginella substipitata	Spring	stalked spikemoss
Selaginella tenella	(P. Beauv.) Spring	delicate spikemoss
Selaginella willdenowii	(Desv. ex Poir.) Baker	Willdenow's spikemoss
Selenicereus grandiflorus	(L.) Britton & Rose	queen of the night
Senna alata	(L.) Roxb.	emperor's candlesticks
Senna atomaria	(L.) Irwin & Barneby	flor de San Jose
Senna bacillaris	(L. f.) Irwin & Barneby	whitebark senna
Senna bicapsularis	(L.) Roxb.	Christmasbush
Senna ×floribunda	(Cav.) Irwin & Barneby	senna
Senna hirsuta	(L.) Irwin & Barneby	woolly senna
Senna hirsuta var. hirsuta	(L.) Irwin & Barneby	woolly senna
Senna ligustrina	(L.) Irwin & Barneby	privet senna
Senna multijuga	(Rich.) Irwin & Barneby	false sicklepod
Senna nitida	(Rich.) Irwin & Barneby	hediondilla
Senna obtusifolia	(L.) Irwin & Barneby	Java-bean
Senna occidentalis	(L.) Link	septicweed
Senna pendula	(Humb. & Bonpl. ex Willd.) Irwin & Barneby	valamuerto
Senna pendula var. stahlii	(Humb. & Bonpl. ex Willd.) Irwin & Barneby	Stahl's valamuerto
Senna polyphylla	(Jacq.) Irwin & Barneby	retama prieta
Senna septemtrionalis	(Viv.) H. Irwin & Barneby	arsenic bush
Senna siamea	(Lam.) Irwin & Barneby	Siamese cassia
Senna sophera	(L.) Roxb.	algarrobilla
Senna spectabilis	(DC.) Irwin & Barneby	casia amarilla
Senna surattensis	(Burm. f.) Irwin & Barneby	glossy shower
Senna uniflora	(Mill.) Irwin & Barneby	oneleaf senna
Serjania diversifolia	(Jacq.) Radlk.	fowlsfoot
Serjania polyphylla	(L.) Radlk.	basketwood
Sesamum orientale	L.	sesame
Sesbania bispinosa	(Jacq.) W. Wight	dunchi fiber
Sesbania grandiflora	(L.) Poir.	vegetable hummingbird
Sesbania herbacea	(Mill.) McVaugh	bigpod sesbania
Sesbania sericea	(Willd.) Link	papagayo
Sesbania sesban	(L.) Merr.	Egyptian riverhemp
Sesbania tomentosa	Hook. & Arn.	Oahu riverhemp
Sesuvium maritimum	(Walter) Britton, Sterns & Poggenb.	slender seapurslane
Sesuvium microphyllum	Willd.	little-leaf seapurslane
Sesuvium portulacastrum	(L.) L.	shoreline seapurslane
Sesuvium portulacastrum var. portulacastrum	(L.) L.	shoreline seapurslane
Setaria barbata	(Lam.) Kunth	East Indian bristlegrass
Setaria magna	Griseb.	giant bristlegrass
Setaria parviflora	(Poir.) Kerguélen	marsh bristlegrass
Setaria pradana	(Léon ex Hitchc.) Léon	roadside bristlegrass
Setaria rariflora	Mikan ex Trin.	Brazilian bristlegrass
Setaria setosa	(Sw.) P. Beauv.	West Indian bristlegrass
Setaria setosa var. leiophylla	(Sw.) P. Beauv.	West Indian bristlegrass
Setaria setosa var. setosa	(Sw.) P. Beauv.	West Indian bristlegrass
Setaria tenacissima	Schrad.	tropical bristlegrass
Setaria utowanaea	(Scribn. ex Millsp.) Pilg.	Caribbean bristlegrass
Setaria vulpiseta	(Lam.) Roem. & Schult.	plains bristlegrass
Sicana odorifera	(Vell.) Naud.	casa banana
Sida abutifolia	Mill.	spreading fanpetals
Sida acuta	Burm. f.	common wireweed
Sida ciliaris	L.	bracted fanpetals
Sida cordata	(Burm. f.) Waalkes	heartleaf fanpetals
Sida cordifolia	L.	‘ilima
Sida glabra	Mill.	smooth fanpetals
Sida glomerata	Comm. ex Cav.	clustered fanpetals
Sida glutinosa	Comm. ex Cav.	sticky fanpetals
Sida jamaicensis	L.	Jamaican fanpetals
Sida repens	Domb. ex Cav.	Javanese fanpetals
Sida rhombifolia	L.	Cuban jute
Sida salviifolia	C. Presl	escoba parada
Sida spinosa	L.	prickly fanpetals
Sida stipularis	Cav.	stipule fanpetals
Sidastrum multiflorum	(Jacq.) Fryxell	manyflower sandmallow
Sida urens	L.	tropical fanpetals
Sideroxylon cubense	(Griseb.) T.D. Penn.	espejuelo
Sideroxylon foetidissimum	Jacq.	false mastic
Sideroxylon obovatum	Lam.	breakbill
Sideroxylon portoricense	Urb.	Puerto Rico bully
Sideroxylon salicifolium	(L.) Lam.	white bully
Simarouba tulae	Urb.	aceitillo falso
Sinapis alba	L.	white mustard
Siphoneugena densiflora	Berg	hoja menuda
Siphonoglossa sessilis	(Jacq.) D. Gibson	tropical tube tongue
Sisyrinchium rosulatum	E.P. Bicknell	annual blue-eyed grass
Sloanea amygdalina	Griseb.	motillo
Sloanea berteriana	Choisy ex DC.	bullwood
Smilax coriacea	Spreng.	Everglades greenbrier
Smilax smallii	Morong	lanceleaf greenbrier
Solandra grandiflora	Sw.	showy chalicevine
Solanum americanum	Mill.	American black nightshade
Solanum bahamense	L.	Bahama nightshade
Solanum bahamense var. bahamense	L.	Bahama nightshade
